id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Documents>	weight<Citations>	weight<Norm. citations>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
1605	expert opinion on drug metabolism & toxicology	0.3409	-0.378	1	2	2	6	60	1.157	2013.3333	10	0.1928
1610	expert opinion on pharmacotherapy	0.1168	0.1482	12	4	5	13	185	5.1874	2013.3077	14.2308	0.399
1619	expert review of pharmacoeconomics & outcomes research	-0.3061	0.4586	20	10	11	8	60	1.9538	2014	7.5	0.2442
1622	expert systems with applications	-1.2767	0.1485	4	11	22	6	127	9.6653	2012.3333	21.1667	1.6109
1624	explore-the journal of science and healing	0.252	-0.0842	22	3	3	7	68	1.9511	2015	9.7143	0.2787
1625	eye	0.226	-0.5046	19	1	1	5	135	3.6574	2010.6	27	0.7315
1628	f1000research	-0.581	0.386	17	17	29	20	131	8.9605	2017.6	6.55	0.448
1634	family practice	-0.3612	0.1896	29	6	9	7	375	3.9115	2007.8571	53.5714	0.5588
1638	fertility and sterility	-0.301	-0.1932	6	5	5	12	586	15.4313	2012.0833	48.8333	1.2859
1652	food & nutrition research	0.2378	-0.4392	3	1	1	6	260	7.1355	2015.3333	43.3333	1.1892
1677	frontiers in education conference	-2.668	0.3911	25	2	2	6	10	0.5299	2018.1667	1.6667	0.0883
1686	frontiers in medicine	0.3315	0.0746	14	5	7	6	106	19.9829	2019.6667	17.6667	3.3305
1688	frontiers in neurology	0.1747	0.2827	33	6	6	18	165	14.005	2018.2778	9.1667	0.7781
1689	frontiers in neuroscience	-0.5632	0.5583	15	4	4	5	47	5.5039	2018.4	9.4	1.1008
1690	frontiers in oncology	-1.6614	0.843	31	1	1	8	71	9.0979	2019.125	8.875	1.1372
1691	frontiers in pediatrics	3.1367	0.5431	27	1	2	5	22	1.4241	2018.2	4.4	0.2848
1692	frontiers in pharmacology	0.31	-0.04	9	6	7	14	125	11.6999	2018.3571	8.9286	0.8357
1693	frontiers in physiology	0.1047	-0.3672	19	6	6	9	108	7.6993	2017.7778	12	0.8555
1694	frontiers in psychiatry	-0.4256	0.3598	15	11	13	24	183	20.1051	2018.375	7.625	0.8377
1695	frontiers in psychology	-0.1116	-0.0642	9	12	13	27	479	41.5807	2017.963	17.7407	1.54
1696	frontiers in public health	-0.3939	-0.0468	13	15	17	14	112	9.6305	2017.6429	8	0.6879
1699	frontiers in surgery	0.283	-0.3586	8	4	4	12	68	4.8384	2018.0833	5.6667	0.4032
1722	geburtshilfe und frauenheilkunde	-0.2927	-0.5378	6	1	1	9	89	6.8772	2016.2222	9.8889	0.7641
1725	general hospital psychiatry	-0.1206	0.0395	9	2	2	6	83	3.2853	2015.1667	13.8333	0.5475
1731	genetics in medicine	-0.5768	-0.326	23	1	1	6	203	14.0438	2016.3333	33.8333	2.3406
1743	gerodontology	-0.7246	-0.125	4	15	20	6	46	2.3119	2017.3333	7.6667	0.3853
1744	gerontologist	-0.2158	0.4157	5	6	6	8	155	14.4505	2017	19.375	1.8063
1770	global spine journal	3.1283	0.5839	27	1	1	6	82	3.2768	2015	13.6667	0.5461
1774	gms health technology assessment	-0.5846	-0.3837	33	1	1	7	44	0.5773	2010	6.2857	0.0825
1783	gut	-1.1034	0.3242	40	2	2	20	1236	22.1793	2015	61.8	1.109
1785	gynecologic oncology	0.4068	-0.9362	8	5	6	12	348	11.1015	2013.9167	29	0.9251
1813	headache	1.3932	0.9602	35	1	1	7	81	3.7014	2016.8571	11.5714	0.5288
1817	health & social care in the community	-0.5039	-0.0387	13	7	7	14	274	7.3182	2015.7143	19.5714	0.5227
1820	health and quality of life outcomes	0.2642	-0.3145	8	9	10	8	142	7.583	2017.125	17.75	0.9479
1823	health economics review	-0.7189	0.1662	4	4	4	5	58	2.6181	2017.4	11.6	0.5236
1827	health education research	-0.4119	-0.0986	7	9	9	7	404	4.4853	2010.7143	57.7143	0.6408
1829	health expectations	-0.403	-0.203	16	16	23	17	1122	37.5842	2015.6471	66	2.2108
1831	health information and libraries journal	-0.4376	0.132	38	37	79	18	497	9.7099	2011.1667	27.6111	0.5394
1836	health policy	-0.0062	-0.02	12	7	10	10	178	4.5374	2011	17.8	0.4537
1838	health policy and planning	-0.6681	0.167	4	8	8	9	850	12.6789	2012.4444	94.4444	1.4088
1842	health promotion international	-0.629	0.9464	29	5	6	6	445	8.6937	2016.6667	74.1667	1.4489
1845	health psychology	-0.2806	0.1756	20	14	15	5	749	9.9873	2010.4	149.8	1.9975
1849	health research policy and systems	-0.4943	-0.0967	4	34	59	23	686	20.7368	2015.8696	29.8261	0.9016
1851	health services and delivery research	-0.4251	0.2743	29	37	54	22	250	12.0504	2016.8636	11.3636	0.5477
1853	health services research	-0.278	0.1866	3	8	10	7	1039	19.6405	2013	148.4286	2.8058
1855	health technology assessment	-0.0497	0.1616	31	116	253	102	9488	136.0625	2010.549	93.0196	1.3339
1856	healthcare	-0.6372	0.0033	6	4	4	6	52	5.1207	2019.6667	8.6667	0.8535
1860	heart	-0.0964	-0.1184	3	5	7	12	810	8.9494	2011.4167	67.5	0.7458
1861	heart & lung	0.0455	0.4046	5	14	16	6	164	4.7865	2015.1667	27.3333	0.7978
1862	heart failure reviews	2.6643	0.5454	27	2	3	8	150	8.1502	2016.125	18.75	1.0188
1863	heart lung and circulation	0.3367	-0.2208	11	1	1	7	128	4.9823	2015.5714	18.2857	0.7118
1867	heliyon	0.1413	-0.3656	19	2	2	6	12	1.7702	2018.8333	2	0.295
1884	hiv medicine	0.2943	0.3179	14	2	2	6	27	11.5355	2018.1667	4.5	1.9226
1887	homeopathy	1.3803	1.1267	35	3	5	7	62	1.9711	2013	8.8571	0.2816
1901	hrb open research	-0.4413	-0.0099	13	9	11	10	5	0.4087	2019.4	0.5	0.0409
1902	hss journal	0.7546	-0.0595	2	7	8	8	15	2.7127	2019.5	1.875	0.3391
1907	human reproduction	-0.0805	-0.5964	24	8	10	8	198	7.6148	2016	24.75	0.9519
1909	human reproduction update	-0.5048	-0.0402	6	13	16	19	1329	43.2001	2015.4211	69.9474	2.2737
1912	human resources for health	-0.6754	0.1541	4	10	12	6	237	6.1205	2015	39.5	1.0201
1924	ieee access	-2.7602	0.3213	25	2	2	9	44	11.6955	2019.5556	4.8889	1.2995
1953	implementation science	-0.4901	0.0883	40	58	142	31	1872	67.5672	2015.2258	60.3871	2.1796
1990	indian journal of urology	0.2395	0.2522	10	1	1	6	49	1.5575	2012.6667	8.1667	0.2596
2018	information & software technology	-2.5931	0.2851	25	15	213	31	4019	78.4682	2014.9677	129.6452	2.5312
2033	injury prevention	-0.1884	-0.1122	9	8	9	24	349	7.3459	2013.0417	14.5417	0.3061
2034	injury-international journal of the care of the injured	0.0697	-0.3001	11	9	9	22	327	14.722	2016.1364	14.8636	0.6692
2047	intensive and critical care nursing	0.0283	0.0885	3	9	10	5	78	2.9349	2013	15.6	0.587
2049	interactive cardiovascular and thoracic surgery	0.0459	-0.0658	12	6	6	6	48	3.9096	2018.8333	8	0.6516
2054	internal medicine journal	0.0496	0.0102	12	5	5	5	149	2.3353	2014.6	29.8	0.4671
2090	international conference on human-computer interaction	-3.3044	0.3651	25	1	2	5	9	1.0926	2018.4	1.8	0.2185
2112	international conference on software engineering	-3.0194	0.3164	25	9	54	12	293	5.3	2014.5	24.4167	0.4417
2136	international forum of allergy & rhinology	0.5592	-1.3423	24	4	4	15	172	18.0017	2016	11.4667	1.2001
2141	international journal for equity in health	-0.4308	-0.2042	1	12	14	6	89	5.7113	2017.8333	14.8333	0.9519
2145	international journal for quality in health care	-0.8156	0.0633	4	15	16	11	1146	9.8732	2012.8182	104.1818	0.8976
2159	international journal of behavioral nutrition and physical activity	-0.4393	-0.0582	7	20	32	28	1788	70.3606	2017.3214	63.8571	2.5129
2164	international journal of cardiology	-1.3277	-0.3962	33	4	4	15	313	13.0458	2016	20.8667	0.8697
2168	international journal of chronic obstructive pulmonary disease	-0.6006	0.5169	38	2	3	10	238	9.5608	2016.4	23.8	0.9561
2174	international journal of clinical pharmacy	-0.3792	0.5519	20	5	6	11	146	4.7098	2014.6364	13.2727	0.4282
2175	international journal of clinical practice	0.1278	0.0091	12	9	10	9	545	8.1741	2013.3333	60.5556	0.9082
2177	international journal of colorectal disease	0.4192	-0.405	8	5	5	5	79	3.7316	2015.4	15.8	0.7463
2183	international journal of contemporary hospitality management	-0.6034	0.3109	18	2	3	6	234	18.8388	2018.6667	39	3.1398
2188	international journal of dermatology	3.1445	0.5019	27	1	1	8	80	4.9356	2017.25	10	0.6169
2193	international journal of drug policy	-0.194	0.1446	5	7	9	7	370	10.0153	2016.1429	52.8571	1.4308
2196	international journal of eating disorders	-0.3402	0.3164	15	9	11	7	302	7.6696	2013.2857	43.1429	1.0957
2214	international journal of environmental research and public health	-0.4803	0.1313	18	33	49	90	1116	91.7616	2019.2556	12.4	1.0196
2215	international journal of epidemiology	-0.1628	-0.1744	33	49	71	20	2613	47.0692	2010.15	130.65	2.3535
2217	international journal of evidence-based healthcare	-0.3057	0.2874	21	47	107	72	1379	47.8742	2016	19.1528	0.6649
2224	international journal of general medicine	-0.1685	-0.3223	17	3	4	8	217	5.5978	2015.625	27.125	0.6997
2225	international journal of geriatric psychiatry	-0.1796	0.3929	5	10	12	13	565	17.0152	2014.9231	43.4615	1.3089
2228	international journal of gynecological cancer	0.4142	-0.9523	8	1	1	8	76	3.1741	2015.5	9.5	0.3968
2229	international journal of gynecology & obstetrics	0.6934	-0.0412	2	1	1	16	841	8.8524	2008.625	52.5625	0.5533
2235	international journal of health policy and management	-0.8616	0.1889	40	1	1	6	11	0.899	2019.3333	1.8333	0.1498
2247	international journal of infectious diseases	0.389	0.1436	14	3	3	6	78	6.0709	2018.3333	13	1.0118
2249	international journal of information management	-3.1992	0.3355	25	1	1	5	72	66.7246	2017.8	14.4	13.3449
2254	international journal of integrated care	-0.7342	-0.0123	4	6	6	23	64	2.5919	2015.7826	2.7826	0.1127
2258	international journal of language & communication disorders	-0.1507	0.1084	3	8	8	7	105	3.0141	2016.2857	15	0.4306
2264	international journal of management reviews	-0.4691	0.0356	1	11	12	5	450	20.9507	2016.4	90	4.1901
2268	international journal of medical informatics	-0.8263	0.0143	4	19	28	17	1478	28.5159	2014.2941	86.9412	1.6774
2273	international journal of mental health and addiction	-0.5498	-0.054	7	3	3	5	23	6.9371	2019.2	4.6	1.3874
2284	international journal of nursing practice	-0.3038	0.1504	17	12	15	6	181	2.2325	2007.3333	30.1667	0.3721
2286	international journal of nursing studies	-0.1795	0.1004	16	52	114	57	2731	73.5654	2014.7193	47.9123	1.2906
2288	international journal of obesity	-0.4189	-0.0963	7	3	3	5	756	7.3604	2007.6	151.2	1.4721
2295	international journal of operations & production management	-0.8716	0.3402	18	2	3	6	95	3.4112	2014	15.8333	0.5685
2297	international journal of oral & maxillofacial implants	-0.0064	-0.632	1	6	7	13	93	5.839	2016.9231	7.1538	0.4492
2298	international journal of oral and maxillofacial surgery	-0.0306	-0.624	1	9	10	6	56	7.6436	2018.6667	9.3333	1.2739
2302	international journal of paediatric dentistry	-0.3382	0.7599	21	2	2	5	40	2.0317	2017.4	8	0.4063
2304	international journal of pediatric otorhinolaryngology	-1.0111	-0.2755	39	2	2	17	178	7.7509	2016.7647	10.4706	0.4559
2330	international journal of quality & reliability management	-0.7554	0.05	16	1	1	5	232	8.36	2017	46.4	1.672
2331	international journal of radiation oncology biology physics	3.1516	0.4602	27	1	3	9	294	20.1772	2017.6667	32.6667	2.2419
2333	international journal of rehabilitation research	0.1063	0.1955	5	4	5	5	142	2.1324	2013.2	28.4	0.4265
2336	international journal of rheumatic diseases	0.465	-0.1427	12	4	6	5	20	0.6759	2015.8	4	0.1352
2356	international journal of surgery	1.0559	-0.2188	11	6	7	18	276	28.6218	2016.7778	15.3333	1.5901
2358	international journal of surgery protocols	0.5091	-0.1615	11	2	2	5	2	0.2511	2019.4	0.4	0.0502
2364	international journal of technology assessment in health care	-0.4237	-0.2619	33	46	80	37	1325	17.669	2012.1622	35.8108	0.4775
2379	international nursing review	-0.2149	0.4394	5	5	5	10	313	7.93	2015.5	31.3	0.793
2381	international orthopaedics	0.7433	-0.0969	2	5	6	10	102	11.5486	2017.5	10.2	1.1549
2383	international psychogeriatrics	-0.1781	0.3018	5	8	8	9	543	9.1803	2012.1111	60.3333	1.02
2387	international review of psychiatry	-0.5187	-0.0379	13	3	3	5	194	5.3287	2013.4	38.8	1.0657
2400	international urogynecology journal	-0.203	-0.5599	6	4	4	13	170	9.8942	2014.5385	13.0769	0.7611
2404	international wound journal	0.803	0.3828	26	10	14	6	91	5.5084	2018.5	15.1667	0.9181
2448	jama	-0.1074	-0.0991	22	46	52	43	11278	123.2116	2006.2326	262.2791	2.8654
2450	jama dermatology	-1.0048	-0.075	32	1	1	6	239	19.5433	2018	39.8333	3.2572
2451	jama internal medicine	0.1611	-0.1547	3	16	17	18	2477	49.7511	2007.2222	137.6111	2.7639
2452	jama network open	-0.1894	-0.074	7	12	13	18	89	25.8465	2019.6667	4.9444	1.4359
2453	jama neurology	-0.0577	-0.2995	11	2	2	5	292	6.3662	2013.6	58.4	1.2732
2454	jama oncology	0.2425	-0.0927	3	2	2	5	14	3.2183	2018.8	2.8	0.6437
2455	jama ophthalmology	0.2045	-0.4625	19	15	21	7	73	11.9457	2018.4286	10.4286	1.7065
2456	jama pediatrics	-0.2851	-0.2191	7	7	8	9	292	20.0225	2015.7778	32.4444	2.2247
2457	jama psychiatry	-0.1812	-0.0144	18	10	10	8	220	25.7641	2018.25	27.5	3.2205
2458	jama surgery	0.2216	-0.0221	3	3	3	6	225	11.9177	2017.8333	37.5	1.9863
2468	jbjs reviews	0.3613	0.0184	3	3	3	9	80	5.0839	2018.3333	8.8889	0.5649
2480	jmir medical informatics	-1.019	0.1435	16	10	12	13	68	16.7053	2019.2308	5.2308	1.285
2482	jmir mhealth and uhealth	-0.7377	-0.236	39	15	21	25	411	39.9616	2019.04	16.44	1.5985
2487	jmir research protocols	-0.8195	0.1255	4	33	56	50	186	17.2413	2018.6	3.72	0.3448
2491	joint bone spine	0.4127	-0.0879	11	4	4	6	68	4.7985	2017.5	11.3333	0.7998
2496	jornal de pediatria	0.046	-0.7704	37	2	2	14	209	2.9628	2010.7857	14.9286	0.2116
2514	journal of adolescent health	-0.9428	-0.072	32	5	7	8	670	16.5971	2015.375	83.75	2.0746
2515	journal of advanced nursing	-0.2897	0.2025	17	74	150	62	5522	69.6807	2013.1935	89.0645	1.1239
2518	journal of affective disorders	-0.6373	0.4594	21	18	34	40	4524	101.9358	2014.15	113.1	2.5484
2525	journal of alternative and complementary medicine	0.1019	-0.0728	12	16	18	12	288	5.8341	2011.25	24	0.4862
2530	journal of andrology	-0.4479	-0.0358	6	3	3	7	262	9.9744	2016.7143	37.4286	1.4249
2549	journal of arthroplasty	0.3718	-0.154	3	4	4	10	55	11.4827	2019.4	5.5	1.1483
2561	journal of back and musculoskeletal rehabilitation	0.4388	-0.0573	2	1	1	5	32	1.6916	2016.8	6.4	0.3383
2568	journal of biomedical informatics	-1.3598	0.1369	4	10	14	8	194	12.4722	2017.5	24.25	1.559
2572	journal of bodywork and movement therapies	-0.0871	-0.2995	22	4	4	5	80	3.049	2016.8	16	0.6098
2574	"journal of bone and joint surgery, american volume"	0.6274	-0.05	2	27	43	18	585	11.2618	2010.7778	32.5	0.6257
2575	journal of bone and joint surgery-british volume	0.8142	-0.0889	2	7	7	8	166	7.8691	2016.875	20.75	0.9836
2578	journal of burn care & research	0.805	0.3837	26	2	2	7	43	3.1466	2018.4286	6.1429	0.4495
2591	journal of cancer survivorship	-0.2347	-0.1881	16	3	4	5	50	4.7291	2018.8	10	0.9458
2599	journal of cardiovascular nursing	2.5321	0.1363	30	2	2	7	97	3.9052	2016.4286	13.8571	0.5579
2605	journal of child and adolescent psychopharmacology	-0.4168	0.2487	9	2	2	5	71	2.3907	2015.6	14.2	0.4781
2607	journal of child psychology and psychiatry	-0.6784	0.6752	21	5	6	9	788	15.5489	2010.6667	87.5556	1.7277
2609	journal of children's services	-0.565	-0.1953	6	3	3	5	28	0.8594	2014.2	5.6	0.1719
2617	journal of cleaner production	-0.6219	0.2978	18	11	13	34	729	82.7948	2018.7647	21.4412	2.4351
2620	journal of clinical and experimental dentistry	-0.0024	-0.5517	1	2	2	11	126	6.464	2017.1818	11.4545	0.5876
2627	journal of clinical epidemiology	-0.3424	0.2073	31	111	458	87	3575	113.1101	2013.5977	41.092	1.3001
2628	journal of clinical gastroenterology	0.5744	-0.226	11	1	1	6	219	3.263	2011	36.5	0.5438
2630	journal of clinical medicine	-0.3177	-0.3738	6	14	23	32	170	38.4094	2019.4375	5.3125	1.2003
2634	journal of clinical neuroscience	0.2736	-0.1502	17	5	6	11	137	6.0389	2017.9091	12.4545	0.549
2635	journal of clinical nursing	-0.1713	0.0801	23	33	54	59	991	28.6445	2014.9153	16.7966	0.4855
2636	journal of clinical oncology	-0.2291	0.0993	13	14	19	41	5189	175.9879	2013.7073	126.561	4.2924
2637	journal of clinical orthopaedics and trauma	2.7217	0.2084	27	2	3	10	70	7.7589	2019.2	7	0.7759
2640	journal of clinical periodontology	-0.0949	-0.6274	1	20	25	12	528	14.9467	2013.8333	44	1.2456
2641	journal of clinical pharmacy and therapeutics	-0.4491	0.1497	23	5	5	9	138	5.8427	2013.7778	15.3333	0.6492
2651	journal of comparative effectiveness research	-0.5351	-0.0611	13	16	16	7	62	2.0677	2015.2857	8.8571	0.2954
2666	journal of continuing education in the health professions	-0.2197	-0.2204	19	8	8	6	118	2.2509	2013.6667	19.6667	0.3751
2668	journal of cranio-maxillofacial surgery	0.15	-0.2402	17	10	10	10	442	9.7436	2015.2	44.2	0.9744
2683	journal of dental education	-0.1387	-0.3834	1	8	9	8	255	3.5007	2010.375	31.875	0.4376
2686	journal of dentistry	-0.1253	-0.4994	1	5	5	12	394	10.3182	2014.8333	32.8333	0.8598
2692	journal of development effectiveness	-0.8213	-0.0379	32	10	13	6	315	5.8354	2014.3333	52.5	0.9726
2724	journal of emergency medicine	-0.7109	0.562	17	3	3	9	130	4.0713	2016	14.4444	0.4524
2729	journal of endodontics	-0.2776	-0.453	1	19	25	12	239	10.3165	2016.3333	19.9167	0.8597
2730	journal of endourology	0.16	0.4462	10	2	2	9	134	5.9864	2015.8889	14.8889	0.6652
2747	journal of epidemiology and community health	-0.209	-0.1901	3	22	27	31	578	7.6138	2012	18.6452	0.2456
2750	journal of ethnopharmacology	0.2597	0.0216	9	4	4	7	157	17.4513	2018.5714	22.4286	2.493
2754	journal of evaluation in clinical practice	-0.1846	-0.2034	22	21	30	19	371	8.826	2012.3158	19.5263	0.4645
2755	journal of evidence based dental practice	-0.0153	-0.3428	1	18	21	18	121	4.4216	2013	6.7222	0.2456
2757	journal of evidence-based medicine	-0.5159	-0.2372	23	20	24	13	214	9.8542	2015.0769	16.4615	0.758
2784	journal of foot and ankle research	0.909	-0.4128	11	1	1	5	29	1.5165	2016.8	5.8	0.3033
2802	journal of general internal medicine	-0.0735	-0.3186	8	19	24	28	768	21.4091	2013.0714	27.4286	0.7646
2821	journal of graduate medical education	-0.8132	-0.0177	16	5	6	8	111	4.7329	2014.5	13.875	0.5916
2825	journal of hand surgery (european volume)	0.4178	0.0151	26	9	11	8	470	9.0448	2015.25	58.75	1.1306
2827	journal of hand therapy	0.2525	-0.1995	11	6	7	12	521	10.5597	2012.6667	43.4167	0.88
2835	journal of health organisation and management	-0.5575	0.1666	29	2	3	5	36	1.2212	2016	7.2	0.2442
2838	journal of health services research & policy	-0.4659	0.1369	29	29	39	8	1240	11.2583	2004.5	155	1.4073
2850	journal of hospital infection	-0.1336	-0.6955	1	6	6	9	524	8.1513	2011.5556	58.2222	0.9057
2853	journal of hospital medicine	-0.1569	0.4484	15	2	2	6	169	2.9754	2011.5	28.1667	0.4959
2860	journal of human nutrition and dietetics	0.4446	0.1012	14	2	2	7	112	5.5295	2011.7143	16	0.7899
2879	journal of information technology	-1.2188	0.0522	4	6	6	6	127	4.2507	2015	21.1667	0.7085
2915	journal of isakos: joint disorders & orthopaedic sports medicine	0.9368	-0.0267	2	5	7	14	29	1.6338	2017.5	2.0714	0.1167
2922	journal of knee surgery	1.0238	-0.0682	2	1	1	5	37	4.3087	2017.2	7.4	0.8617
2930	journal of laparoendoscopic & advanced surgical techniques	0.237	-0.3404	8	2	2	6	87	4.0547	2016.3333	14.5	0.6758
2931	journal of laryngology and otology	0.1487	-0.4726	10	1	1	10	197	4.4416	2013.9	19.7	0.4442
2945	journal of manipulative and physiological therapeutics	0.2838	-0.0167	9	16	33	22	1048	11.8452	2009.6818	47.6364	0.5384
2952	journal of maternal-fetal & neonatal medicine	-0.0395	-0.5975	6	2	2	5	23	3.8949	2019.4	4.6	0.779
2958	journal of medical ethics	-0.1783	0.2929	15	10	16	6	189	4.887	2013.5	31.5	0.8145
2962	journal of medical internet research	-0.3536	0.0028	9	71	143	92	2683	168.937	2018.0978	29.163	1.8363
2964	journal of medical systems	-0.7833	0.0261	4	2	2	6	18	3.4854	2018.8333	3	0.5809
2974	journal of minimally invasive gynecology	0.3427	-0.8259	8	4	5	14	576	9.2227	2014.5	41.1429	0.6588
2996	journal of neuro-oncology	0.1106	0.5855	23	5	5	9	104	7.5864	2016.8889	11.5556	0.8429
3001	journal of neurointerventional surgery	0.4579	0.2881	5	2	2	11	135	20.2501	2017.8182	12.2727	1.8409
3006	"journal of neurology, neurosurgery, and psychiatry"	0.4537	0.2719	5	5	5	14	117	18.3845	2016.4286	8.3571	1.3132
3012	journal of neurosurgery	0.2919	-0.0007	3	11	22	43	800	44.1696	2017.093	18.6047	1.0272
3015	journal of neurotrauma	0.3312	0.4254	5	2	2	5	105	3.5874	2015.6	21	0.7175
3026	journal of nursing scholarship	0.1237	0.1625	12	14	27	21	799	21.4037	2014.8095	38.0476	1.0192
3031	journal of nutrition education and behavior	0.4544	0.1288	14	3	3	6	96	6.2829	2017.5	16	1.0471
3038	"journal of obstetric, gynecologic, & neonatal nursing"	-0.4479	0.4084	15	3	3	6	406	4.3717	2015	67.6667	0.7286
3040	journal of obstetrics and gynaecology canada	-0.0628	-0.5015	6	19	26	118	4019	104.5207	2014.5932	34.0593	0.8858
3048	journal of occupational rehabilitation	0.7275	0.3701	26	5	5	6	338	4.5778	2009.6667	56.3333	0.763
3056	journal of oral and maxillofacial surgery	2.7143	0.2566	27	2	3	6	155	5.237	2015.6667	25.8333	0.8728
3064	journal of oral rehabilitation	-0.1006	-0.7338	1	13	16	8	447	13.4092	2015.125	55.875	1.6762
3070	journal of orthopaedic & sports physical therapy	0.423	-0.0572	2	8	8	7	311	6.4531	2011.5714	44.4286	0.9219
3073	journal of orthopaedic surgery and research	0.7589	-0.2373	11	4	7	7	114	7.3978	2019	16.2857	1.0568
3075	journal of orthopaedic trauma	0.7361	-0.048	2	1	1	5	130	2.7801	2016.2	26	0.556
3076	journal of orthopaedics	0.3789	-0.2304	3	6	6	6	34	3.2111	2018.6667	5.6667	0.5352
3081	journal of paediatrics and child health	-0.0423	0.0314	22	3	4	7	91	2.488	2016.5714	13	0.3554
3083	journal of pain and symptom management	-0.0384	-0.0911	13	27	33	24	764	26.3615	2012.9167	31.8333	1.0984
3084	journal of pain research	-0.0396	-0.4192	24	10	12	9	123	4.6001	2017.1111	13.6667	0.5111
3088	journal of palliative medicine	-0.1074	-0.0858	13	5	6	6	819	9.2144	2009.6667	136.5	1.5357
3091	journal of parenteral and enteral nutrition	0.448	0.1084	14	2	2	5	41	0.7775	2013.8	8.2	0.1555
3097	journal of pediatric gastroenterology and nutrition	0.3853	0.0927	14	1	1	6	434	10.9556	2013	72.3333	1.8259
3102	journal of pediatric nursing	-0.3234	-0.4149	16	6	8	6	38	3.8053	2015.1667	6.3333	0.6342
3107	journal of pediatric psychology	-0.3159	0.0605	7	5	5	8	311	10.9311	2014.625	38.875	1.3664
3109	journal of pediatric surgery	0.2964	-0.4246	14	5	8	20	339	14.9983	2016.55	16.95	0.7499
3110	journal of pediatric urology	0.2965	0.3916	10	4	4	10	52	4.02	2018.8	5.2	0.402
3117	journal of periodontal research	-0.034	-0.6895	1	4	6	6	95	4.3962	2017.3333	15.8333	0.7327
3118	journal of periodontology	-0.011	-0.6141	1	8	11	13	1153	22.2899	2012.6923	88.6923	1.7146
3134	journal of physical activity and health	-0.4684	-0.0393	7	3	4	6	93	1.9141	2015	15.5	0.319
3141	journal of plastic reconstructive and aesthetic surgery	0.7344	0.3445	26	12	15	22	522	13.8308	2016.1364	23.7273	0.6287
3150	journal of prosthetic dentistry	-0.1434	-0.6916	1	9	10	16	774	18.4989	2017.1875	48.375	1.1562
3152	journal of prosthodontics	-0.1464	-0.7275	1	3	4	9	49	1.2381	2017.3333	5.4444	0.1376
3153	journal of psychiatric and mental health nursing	-0.5479	0.1698	4	9	12	13	281	6.061	2013.8462	21.6154	0.4662
3155	journal of psychiatric research	-0.1491	0.2566	5	7	9	6	52	3.517	2017.8333	8.6667	0.5862
3162	journal of psychosomatic research	-0.149	0.4374	15	4	4	7	519	7.246	2011	74.1429	1.0351
3166	journal of public health	-0.2738	0.0298	21	24	33	11	769	16.5966	2013.2727	69.9091	1.5088
3179	journal of reconstructive microsurgery	0.7438	0.3584	26	3	3	8	6	2.1353	2019.5	0.75	0.2669
3181	journal of rehabilitation medicine	0.4185	0.3303	2	4	7	5	142	2.4308	2013	28.4	0.4862
3202	journal of science and medicine in sport	-0.3889	-0.0119	7	5	5	7	174	4.1181	2012.7143	24.8571	0.5883
3211	journal of shoulder and elbow surgery	0.775	0.0066	2	10	19	23	430	29.2089	2017.4783	18.6957	1.27
3234	journal of stroke & cerebrovascular diseases	0.449	0.2898	5	3	3	6	33	6.916	2018.3333	5.5	1.1527
3240	journal of surgical education	0.3378	-0.4384	8	8	11	11	181	9.4292	2017.0909	16.4545	0.8572
3242	journal of surgical research	0.2285	-0.2697	8	9	11	18	251	14.1841	2016.5556	13.9444	0.788
3245	journal of systems and software	-2.4006	0.3175	25	13	117	11	1316	31.7031	2017	119.6364	2.8821
3249	journal of telemedicine and telecare	-0.5079	-0.0368	4	11	14	5	269	16.2302	2014.2	53.8	3.246
3251	journal of the academy of nutrition and dietetics	-0.207	-0.2603	7	15	18	24	405	20.6985	2018.125	16.875	0.8624
3254	journal of the american academy of child and adolescent psychiatry	-0.4085	0.2422	9	4	4	7	1415	16.844	2013	202.1429	2.4063
3256	journal of the american academy of nurse practitioners	-0.4794	1.153	31	2	2	8	148	1.664	2006.375	18.5	0.208
3257	journal of the american academy of orthopaedic surgeons	0.4328	-0.0431	2	3	4	5	110	2.8267	2014	22	0.5653
3260	journal of the american association of nurse practitioners	-0.7908	-0.2564	39	1	1	14	78	3.1835	2016.5	5.5714	0.2274
3263	journal of the american college of cardiology	-0.4925	0.2172	5	7	8	5	605	17.8461	2016.4	121	3.5692
3267	journal of the american college of surgeons	0.4011	-0.3888	8	5	5	6	188	7.3423	2014.8333	31.3333	1.2237
3268	journal of the american dental association	-0.2008	-0.3534	1	20	32	23	523	16.7778	2013.6957	22.7391	0.7295
3270	journal of the american geriatrics society	0.0212	-0.29	10	10	11	12	600	13.2705	2012.5	50	1.1059
3272	journal of the american medical directors association	-0.0937	0.341	5	10	14	11	422	26.9633	2017.3636	38.3636	2.4512
3273	journal of the american medical informatics association	-1.0993	0.0975	4	19	23	17	575	29.0169	2016.4706	33.8235	1.7069
3274	journal of the american pharmacists association	-0.2715	0.3853	5	8	8	14	202	6.7521	2012.2143	14.4286	0.4823
3284	journal of the european academy of dermatology and venereology	0.6845	-0.1162	2	5	9	14	531	13.2423	2014	37.9286	0.9459
